日期,黄金ETF_open,黄金ETF_close,纳指ETF_open,纳指ETF_close,创业板ETF_open,创业板ETF_close,黄金ETF_high,黄金ETF_low,黄金ETF_volume,黄金ETF_amount,黄金ETF_source,纳指ETF_high,纳指ETF_low,纳指ETF_volume,纳指ETF_amount,纳指ETF_source,创业板ETF_high,创业板ETF_low,创业板ETF_volume,创业板ETF_amount,创业板ETF_source
2024-09-02,5.51,5.52,1.429,1.372,1.547,1.508,5.52,5.51,0,0,Excel导入缓存,1.429,1.372,0,0,Excel导入缓存,1.547,1.508,0,0,Excel导入缓存
2024-09-09,5.49,5.61,1.349,1.435,1.5,1.509,5.61,5.49,0,0,Excel导入缓存,1.435,1.349,0,0,Excel导入缓存,1.509,1.5,0,0,Excel导入缓存
2024-09-16,5.61,5.66,1.435,1.443,1.509,1.508,5.66,5.61,0,0,Excel导入缓存,1.443,1.435,0,0,Excel导入缓存,1.509,1.508,0,0,Excel导入缓存
2024-09-23,5.68,5.71,1.45,1.414,1.507,1.86,5.71,5.68,0,0,Excel导入缓存,1.45,1.414,0,0,Excel导入缓存,1.86,1.507,0,0,Excel导入缓存
2024-09-30,5.64,5.71,1.401,1.409,2.0,2.232,5.71,5.64,0,0,Excel导入缓存,1.409,1.401,0,0,Excel导入缓存,2.232,2.0,0,0,Excel导入缓存
2024-10-07,5.71,5.74,1.409,1.445,2.232,2.06,5.74,5.71,0,0,Excel导入缓存,1.445,1.409,0,0,Excel导入缓存,2.232,2.06,0,0,Excel导入缓存
2024-10-14,5.77,5.95,1.447,1.459,2.078,2.156,5.95,5.77,0,0,Excel导入缓存,1.459,1.447,0,0,Excel导入缓存,2.156,2.078,0,0,Excel导入缓存
2024-10-21,5.99,6.0,1.464,1.455,2.162,2.196,6.0,5.99,0,0,Excel导入缓存,1.464,1.455,0,0,Excel导入缓存,2.196,2.162,0,0,Excel导入缓存
2024-10-28,5.99,6.05,1.473,1.442,2.193,2.084,6.05,5.99,0,0,Excel导入缓存,1.473,1.442,0,0,Excel导入缓存,2.193,2.084,0,0,Excel导入缓存
2024-11-04,6.01,5.9,1.441,1.525,2.081,2.282,6.01,5.9,0,0,Excel导入缓存,1.525,1.441,0,0,Excel导入缓存,2.282,2.081,0,0,Excel导入缓存
2024-11-11,5.9,5.68,1.53,1.51,2.25,2.204,5.9,5.68,0,0,Excel导入缓存,1.53,1.51,0,0,Excel导入缓存,2.25,2.204,0,0,Excel导入缓存
2024-11-18,5.75,6.01,1.491,1.521,2.205,2.136,6.01,5.75,0,0,Excel导入缓存,1.521,1.491,0,0,Excel导入缓存,2.205,2.136,0,0,Excel导入缓存
2024-11-25,6.01,5.92,1.533,1.532,2.14,2.179,6.01,5.92,0,0,Excel导入缓存,1.533,1.532,0,0,Excel导入缓存,2.179,2.14,0,0,Excel导入缓存
2024-12-02,5.85,5.9,1.54,1.584,2.172,2.224,5.9,5.85,0,0,Excel导入缓存,1.584,1.54,0,0,Excel导入缓存,2.224,2.172,0,0,Excel导入缓存
2024-12-09,5.94,6.0,1.599,1.629,2.219,2.193,6.0,5.94,0,0,Excel导入缓存,1.629,1.599,0,0,Excel导入缓存,2.219,2.193,0,0,Excel导入缓存
2024-12-16,5.95,5.89,1.631,1.597,2.19,2.169,5.95,5.89,0,0,Excel导入缓存,1.631,1.597,0,0,Excel导入缓存,2.19,2.169,0,0,Excel导入缓存
2024-12-23,5.92,5.95,1.626,1.662,2.163,2.163,5.95,5.92,0,0,Excel导入缓存,1.662,1.626,0,0,Excel导入缓存,2.163,2.163,0,0,Excel导入缓存
2024-12-30,5.93,6.03,1.634,1.633,2.158,1.978,6.03,5.93,0,0,Excel导入缓存,1.634,1.633,0,0,Excel导入缓存,2.158,1.978,0,0,Excel导入缓存
2025-01-06,6.02,6.11,1.66,1.63,1.978,1.938,6.11,6.02,0,0,Excel导入缓存,1.66,1.63,0,0,Excel导入缓存,1.978,1.938,0,0,Excel导入缓存
2025-01-13,6.11,6.14,1.613,1.63,1.916,2.026,6.14,6.11,0,0,Excel导入缓存,1.63,1.613,0,0,Excel导入缓存,2.026,1.916,0,0,Excel导入缓存
2025-01-20,6.09,6.22,1.644,1.644,2.047,2.084,6.22,6.09,0,0,Excel导入缓存,1.644,1.644,0,0,Excel导入缓存,2.084,2.047,0,0,Excel导入缓存
2025-01-27,6.22,6.2,1.612,1.615,2.086,2.028,6.22,6.2,0,0,Excel导入缓存,1.615,1.612,0,0,Excel导入缓存,2.086,2.028,0,0,Excel导入缓存
2025-02-03,6.2,6.42,1.615,1.623,2.028,2.131,6.42,6.2,0,0,Excel导入缓存,1.623,1.615,0,0,Excel导入缓存,2.131,2.028,0,0,Excel导入缓存
2025-02-10,6.46,6.61,1.611,1.629,2.14,2.174,6.61,6.46,0,0,Excel导入缓存,1.629,1.611,0,0,Excel导入缓存,2.174,2.14,0,0,Excel导入缓存
2025-02-17,6.48,6.57,1.629,1.611,2.198,2.239,6.57,6.48,0,0,Excel导入缓存,1.629,1.611,0,0,Excel导入缓存,2.239,2.198,0,0,Excel导入缓存
2025-02-24,6.55,6.44,1.581,1.511,2.232,2.128,6.55,6.44,0,0,Excel导入缓存,1.581,1.511,0,0,Excel导入缓存,2.232,2.128,0,0,Excel导入缓存
2025-03-03,6.45,6.53,1.528,1.5,2.133,2.16,6.53,6.45,0,0,Excel导入缓存,1.528,1.5,0,0,Excel导入缓存,2.16,2.133,0,0,Excel导入缓存
2025-03-10,6.53,6.67,1.498,1.438,2.166,2.186,6.67,6.53,0,0,Excel导入缓存,1.498,1.438,0,0,Excel导入缓存,2.186,2.166,0,0,Excel导入缓存
2025-03-17,6.67,6.77,1.452,1.468,2.188,2.112,6.77,6.67,0,0,Excel导入缓存,1.468,1.452,0,0,Excel导入缓存,2.188,2.112,0,0,Excel导入缓存
2025-03-24,6.77,6.94,1.485,1.475,2.11,2.089,6.94,6.77,0,0,Excel导入缓存,1.485,1.475,0,0,Excel导入缓存,2.11,2.089,0,0,Excel导入缓存
2025-03-31,6.94,7.09,1.428,1.413,2.079,2.027,7.09,6.94,0,0,Excel导入缓存,1.428,1.413,0,0,Excel导入缓存,2.079,2.027,0,0,Excel导入缓存
2025-04-07,6.801,7.273,1.272,1.413,1.93,1.892,7.273,6.801,0,0,Excel导入缓存,1.413,1.272,0,0,Excel导入缓存,1.93,1.892,0,0,Excel导入缓存
2025-04-14,7.301,7.583,1.435,1.381,1.915,1.878,7.583,7.301,0,0,Excel导入缓存,1.435,1.381,0,0,Excel导入缓存,1.915,1.878,0,0,Excel导入缓存
2025-04-21,7.684,7.53,1.374,1.444,1.874,1.92,7.684,7.53,0,0,Excel导入缓存,1.444,1.374,0,0,Excel导入缓存,1.92,1.874,0,0,Excel导入缓存
2025-04-28,7.499,7.471,1.44,1.446,1.918,1.921,7.499,7.471,0,0,Excel导入缓存,1.446,1.44,0,0,Excel导入缓存,1.921,1.918,0,0,Excel导入缓存
2025-05-05,7.596,7.531,1.469,1.486,1.936,1.984,7.596,7.531,0,0,Excel导入缓存,1.486,1.469,0,0,Excel导入缓存,1.984,1.936,0,0,Excel导入缓存
2025-05-12,7.341,7.178,1.513,1.561,2.013,2.01,7.341,7.178,0,0,Excel导入缓存,1.561,1.513,0,0,Excel导入缓存,2.013,2.01,0,0,Excel导入缓存
2025-05-19,7.206,7.454,1.55,1.534,2.006,1.994,7.454,7.206,0,0,Excel导入缓存,1.55,1.534,0,0,Excel导入缓存,2.006,1.994,0,0,Excel导入缓存
2025-05-26,7.438,7.369,1.54,1.556,1.99,1.972,7.438,7.369,0,0,Excel导入缓存,1.556,1.54,0,0,Excel导入缓存,1.99,1.972,0,0,Excel导入缓存
2025-06-02,7.501,7.481,1.567,1.567,1.961,2.017,7.501,7.481,0,0,Excel导入缓存,1.567,1.567,0,0,Excel导入缓存,2.017,1.961,0,0,Excel导入缓存
2025-06-09,7.364,7.588,1.573,1.554,2.02,2.02,7.588,7.364,0,0,Excel导入缓存,1.573,1.554,0,0,Excel导入缓存,2.02,2.02,0,0,Excel导入缓存
2025-06-16,7.629,7.436,1.561,1.562,2.019,1.988,7.629,7.436,0,0,Excel导入缓存,1.562,1.561,0,0,Excel导入缓存,2.019,1.988,0,0,Excel导入缓存
2025-06-23,7.452,7.326,1.551,1.619,1.98,2.101,7.452,7.326,0,0,Excel导入缓存,1.619,1.551,0,0,Excel导入缓存,2.101,1.98,0,0,Excel导入缓存
2025-06-30,7.3,7.407,1.625,1.636,2.11,2.133,7.407,7.3,0,0,Excel导入缓存,1.636,1.625,0,0,Excel导入缓存,2.133,2.11,0,0,Excel导入缓存
2025-07-07,7.348,7.376,1.633,1.633,2.126,2.185,7.376,7.348,0,0,Excel导入缓存,1.633,1.633,0,0,Excel导入缓存,2.185,2.126,0,0,Excel导入缓存
2025-07-14,7.426,7.403,1.626,1.662,2.18,2.252,7.426,7.403,0,0,Excel导入缓存,1.662,1.626,0,0,Excel导入缓存,2.252,2.18,0,0,Excel导入缓存
2025-07-21,7.43,7.409,1.663,1.666,2.258,2.318,7.43,7.409,0,0,Excel导入缓存,1.666,1.663,0,0,Excel导入缓存,2.318,2.258,0,0,Excel导入缓存
2025-07-28,7.371,7.352,1.679,1.671,2.329,2.303,7.371,7.352,0,0,Excel导入缓存,1.679,1.671,0,0,Excel导入缓存,2.329,2.303,0,0,Excel导入缓存
2025-08-04,7.432,7.508,1.643,1.691,2.285,2.312,7.508,7.432,0,0,Excel导入缓存,1.691,1.643,0,0,Excel导入缓存,2.312,2.285,0,0,Excel导入缓存
2025-08-11,7.452,7.401,1.706,1.722,2.317,2.509,7.452,7.401,0,0,Excel导入缓存,1.722,1.706,0,0,Excel导入缓存,2.509,2.317,0,0,Excel导入缓存
2025-08-18,7.398,7.378,1.715,1.676,2.52,2.662,7.398,7.378,0,0,Excel导入缓存,1.715,1.676,0,0,Excel导入缓存,2.662,2.52,0,0,Excel导入缓存
2025-08-25,7.419,7.486,1.7,1.692,2.693,2.865,7.486,7.419,0,0,Excel导入缓存,1.7,1.692,0,0,Excel导入缓存,2.865,2.693,0,0,Excel导入缓存
2025-09-01,7.546,7.775,1.679,1.701,2.88,2.944,7.775,7.546,0,0,Excel导入缓存,1.701,1.679,0,0,Excel导入缓存,2.944,2.88,0,0,Excel导入缓存
2025-09-08,7.811,7.954,1.698,1.714,2.946,2.995,7.954,7.811,0,0,Excel导入缓存,1.714,1.698,0,0,Excel导入缓存,2.995,2.946,0,0,Excel导入缓存
2025-09-15,7.908,7.898,1.719,1.751,3.006,3.062,7.908,7.898,0,0,Excel导入缓存,1.751,1.719,0,0,Excel导入缓存,3.062,3.006,0,0,Excel导入缓存
2025-09-22,8.005,8.16,1.762,1.78,3.068,3.129,8.16,8.005,0,0,Excel导入缓存,1.78,1.762,0,0,Excel导入缓存,3.129,3.068,0,0,Excel导入缓存
2025-09-29,8.177,8.339,1.793,1.813,3.126,3.217,8.339,8.177,0,0,Excel导入缓存,1.813,1.793,0,0,Excel导入缓存,3.217,3.126,0,0,Excel导入缓存
2025-10-09,8.724,8.602,1.842,1.86,3.217,3.095,8.724,8.602,0,0,Excel导入缓存,1.86,1.842,0,0,Excel导入缓存,3.217,3.095,0,0,Excel导入缓存
2025-10-13,8.77,9.568,1.807,1.807,2.952,2.915,9.568,8.77,0,0,Excel导入缓存,1.807,1.807,0,0,Excel导入缓存,2.952,2.915,0,0,Excel导入缓存
2025-10-20,9.308,8.95,1.835,1.902,2.976,3.147,9.308,8.95,0,0,Excel导入缓存,1.902,1.835,0,0,Excel导入缓存,3.147,2.976,0,0,Excel导入缓存
2025-10-27,8.948,8.794,1.923,1.982,3.209,3.166,8.948,8.794,0,0,Excel导入缓存,1.982,1.923,0,0,Excel导入缓存,3.209,3.166,0,0,Excel导入缓存
2025-11-03,8.743,8.793,1.984,1.924,3.152,3.185,8.793,8.743,0,0,Excel导入缓存,1.984,1.924,0,0,Excel导入缓存,3.185,3.152,0,0,Excel导入缓存
2025-11-10,8.869,9.096,1.946,1.923,3.2,3.093,9.096,8.869,0,0,Excel导入缓存,1.946,1.923,0,0,Excel导入缓存,3.2,3.093,0,0,Excel导入缓存
2025-11-17,8.922,8.828,1.941,1.848,3.074,2.904,8.922,8.828,0,0,Excel导入缓存,1.941,1.848,0,0,Excel导入缓存,3.074,2.904,0,0,Excel导入缓存
2025-11-24,8.858,9.067,1.868,1.943,2.925,3.035,9.067,8.858,0,0,Excel导入缓存,1.943,1.868,0,0,Excel导入缓存,3.035,2.925,0,0,Excel导入缓存
2025-12-01,9.146,9.136,1.93,1.963,3.044,3.089,9.146,9.136,0,0,Excel导入缓存,1.963,1.93,0,0,Excel导入缓存,3.089,3.044,0,0,Excel导入缓存
2025-12-08,9.107,9.227,1.963,1.921,3.101,3.174,9.227,9.107,0,0,Excel导入缓存,1.963,1.921,0,0,Excel导入缓存,3.174,3.101,0,0,Excel导入缓存
2025-12-15,9.298,9.313,1.89,1.916,3.14,3.107,9.313,9.298,0,0,Excel导入缓存,1.916,1.89,0,0,Excel导入缓存,3.14,3.107,0,0,Excel导入缓存
2025-12-22,9.38,9.65,1.94,1.929,3.135,3.226,9.65,9.38,0,0,Excel导入缓存,1.94,1.929,0,0,Excel导入缓存,3.226,3.135,0,0,Excel导入缓存
2025-12-29,9.64,9.301,1.925,1.904,3.217,3.186,9.64,9.301,0,0,Excel导入缓存,1.925,1.904,0,0,Excel导入缓存,3.217,3.186,0,0,Excel导入缓存
2026-01-05,9.421,9.592,1.909,1.903,3.215,3.314,9.592,9.421,0,0,Excel导入缓存,1.909,1.903,0,0,Excel导入缓存,3.314,3.215,0,0,Excel导入缓存
2026-01-12,9.779,9.857,1.904,1.904,3.314,3.346,9.857,9.779,0,0,Excel导入缓存,1.904,1.904,0,0,Excel导入缓存,3.346,3.314,0,0,Excel导入缓存
2026-01-19,9.962,10.617,1.886,1.891,3.327,3.337,10.617,9.962,0,0,Excel导入缓存,1.891,1.886,0,0,Excel导入缓存,3.337,3.327,0,0,Excel导入缓存
2026-01-26,10.886,11.009,1.888,1.881,3.352,3.335,11.009,10.886,0,0,Excel导入缓存,1.888,1.881,0,0,Excel导入缓存,3.352,3.335,0,0,Excel导入缓存
2026-02-02,9.908,10.357,1.858,1.813,3.338,3.229,10.357,9.908,0,0,Excel导入缓存,1.858,1.813,0,0,Excel导入缓存,3.338,3.229,0,0,Excel导入缓存
2026-02-09,10.72,10.575,1.846,1.83,3.288,3.265,10.72,10.575,0,0,Excel导入缓存,1.846,1.83,0,0,Excel导入缓存,3.288,3.265,0,0,Excel导入缓存
2026-02-24,10.933,10.934,1.821,1.819,3.318,3.301,10.934,10.933,0,0,Excel导入缓存,1.821,1.819,0,0,Excel导入缓存,3.318,3.301,0,0,Excel导入缓存
2026-03-02,11.368,10.873,1.804,1.801,3.251,3.225,11.368,10.873,0,0,Excel导入缓存,1.804,1.801,0,0,Excel导入缓存,3.251,3.225,0,0,Excel导入缓存
2026-03-09,10.858,10.8,1.748,1.77,3.183,3.3,10.858,10.8,0,0,Excel导入缓存,1.77,1.748,0,0,Excel导入缓存,3.3,3.183,0,0,Excel导入缓存
2026-03-16,10.63,9.896,1.763,1.749,3.308,3.341,10.63,9.896,0,0,Excel导入缓存,1.763,1.749,0,0,Excel导入缓存,3.341,3.308,0,0,Excel导入缓存
2026-03-23,9.488,9.494,1.725,1.708,3.3,3.293,9.494,9.488,0,0,Excel导入缓存,1.725,1.708,0,0,Excel导入缓存,3.3,3.293,0,0,Excel导入缓存
2026-03-30,9.496,9.828,1.672,1.731,3.242,3.141,9.828,9.496,0,0,Excel导入缓存,1.731,1.672,0,0,Excel导入缓存,3.242,3.141,0,0,Excel导入缓存
2026-04-07,9.845,9.997,1.731,1.83,3.153,3.456,9.997,9.845,0,0,Excel导入缓存,1.83,1.731,0,0,Excel导入缓存,3.456,3.153,0,0,Excel导入缓存
2026-04-13,9.918,10.029,1.8,1.892,3.43,3.67,10.029,9.918,0,0,Excel导入缓存,1.892,1.8,0,0,Excel导入缓存,3.67,3.43,0,0,Excel导入缓存
2026-04-20,10.04,9.826,1.9,1.907,3.657,3.674,10.04,9.826,0,0,Excel导入缓存,1.907,1.9,0,0,Excel导入缓存,3.674,3.657,0,0,Excel导入缓存
2026-04-27,9.859,9.678,1.93,1.959,3.68,3.689,9.859,9.678,0,0,Excel导入缓存,1.959,1.93,0,0,Excel导入缓存,3.689,3.68,0,0,Excel导入缓存
2026-05-06,9.698,9.88,2.02,2.065,3.763,3.806,9.88,9.698,0,0,Excel导入缓存,2.065,2.02,0,0,Excel导入缓存,3.806,3.763,0,0,Excel导入缓存
2026-05-11,9.827,9.795,2.104,2.105,3.834,3.961,9.827,9.795,0,0,Excel导入缓存,2.105,2.104,0,0,Excel导入缓存,3.961,3.834,0,0,Excel导入缓存
